,CID,SMILES,f_avg_pIC50,hbd,hba,mv,pow,ECFP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
420,RED-RED-10c9212c-29,O=c1[nH]c(-c2nnc[nH]2)nc2cc(-c3ccccc3Cl)sc12,4.002176919,2,5,329.772,3.0901,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97190>,12.24411029,-0.208607804,12.24411029,0.208607804,0.591285152,329.772,321.708,329.0138086,108,0,0.268737115,-0.324937423,0.324937423,0.268737115,1.181818182,2.045454545,2.818181818,35.49569205,10.16499339,2.133318855,-1.980719347,2.347518444,-2.076046378,7.21736453,1.063214372,1.932535112,1021.328986,15.10408353,11.00020346,12.57262898,10.72034669,6.373749628,7.568210682,4.55690945,6.016308418,3.163245247,4.649168778,2.166963356,3.491814025,-2.51,240514.9514,13.1736691,5.042968263,2.108758187,132.3886136,9.967957042,11.02723999,11.648809,0,5.559266895,0,4.794537184,4.983978521,0,21.53414949,29.8000411,12.13273414,15.463232,5.516700718,0,33.1543464,0,25.14929918,0,0,0,52.03559281,0,22.08940768,5.559266895,0,0,22.93772577,25.14929918,0,0,0,41.4536926,5.022633314,32.30602832,0,87.32,0,4.794537184,0,5.559266895,26.88806294,10.44059869,17.66410595,0,30.33183534,25.14929918,11.60093989,0.553875031,7.575863833,23.102576,8.187588874,1.280143744,0.780557533,9.364319215,1.432853543,0,0,0,22,2,6,0,0,0,1,3,4,5,2,8,2,0,0,0,4,3.0901,86.0634,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421,RED-RED-10c9212c-30,COc1ccc([N+](=O)[O-])cc1COC(=O)c1cnc2ccccc2n1,4.002176919,0,7,339.307,2.9036,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97200>,12.18070011,-0.674247921,12.18070011,0.058423774,0.399638585,339.307,326.203,339.0855205,126,0,0.358404217,-0.496333102,0.496333102,0.358404217,1.2,1.96,2.68,16.62852853,10.16161322,2.151832611,-2.088908492,2.245391979,-2.087186709,5.889437183,-0.384508893,1.787649627,957.9211134,17.81119031,13.20879117,13.20879117,12.0797187,7.284682979,7.284682979,5.073349213,5.073349213,3.491262027,3.491262027,2.264135989,2.264135989,-3.55,538000.8416,16.31278931,6.914173599,3.523242391,141.7458724,9.473725908,12.3563938,5.693927995,0,5.687386275,5.969305288,15.09829679,9.778515705,0,0,12.13273414,18.19910121,17.69618563,29.2633536,19.19157414,22.690093,0,9.967957042,0,6.606881965,7.109797541,70.03311081,0,5.749511833,4.736862954,5.687386275,5.749511833,0,27.97037092,11.34374492,10.11431827,16.05191667,48.66141305,0,11.03340144,0,104.45,10.89261634,14.90885545,0,17.98819623,22.34636476,0,31.50574232,18.19910121,6.066367068,9.967957042,9.473725908,10.33010815,0,30.87828445,10.875587,1.572708079,-0.282585278,11.21435807,1.328712443,-0.182347726,1.431841493,0.117647059,25,0,8,0,0,0,2,1,3,7,0,8,5,0,0,0,3,2.9036,88.3059,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,RED-RED-10c9212c-31,C/C=C/C=C/C(=O)N1CC=C(c2c[nH]c3ncccc23)CC1,4.002176919,1,2,293.37,3.3109,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97270>,12.03827405,0.063882721,12.03827405,0.063882721,0.696934105,293.37,274.218,293.1528122,112,0,0.246342147,-0.345525856,0.345525856,0.246342147,1.409090909,2.318181818,3.090909091,16.15221669,9.993864733,2.173822007,-2.24956331,2.277945145,-2.328295606,5.920012946,-0.125128757,1.750568183,767.4851787,15.36359655,12.62014825,12.62014825,10.792025,7.491186452,7.491186452,5.250435549,5.250435549,3.860229929,3.860229929,2.689944912,2.689944912,-2.62,186466.4995,14.32284807,6.431932357,2.859861082,129.4029548,9.883888252,5.647177221,0,5.907179729,0,0,4.794537184,4.983978521,0,0,24.30408043,31.05039749,42.50889577,0,4.794537184,22.51368569,0,14.86786677,0,13.34455882,13.08951281,60.46997331,0,0,0,0,0,0,33.86455931,4.794537184,0,18.90801031,54.90652181,0,16.60650597,0,48.99,0,4.794537184,0,5.907179729,6.544756406,23.99897946,11.13655602,18.34888379,36.23889778,22.11034422,0,0,0,21.4173118,1.140282731,3.381095489,0.063882721,4.025086661,13.97249484,3.33317909,0,0.222222222,22,1,4,0,1,1,0,2,2,2,1,4,3,0,0,0,3,3.3109,89.2217,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,RED-RED-10c9212c-32,CCC(C)c1ccc(C(NCC(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c2cccs2)cc1,4.002176919,4,4,434.565,4.7489,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F972E0>,12.59142788,-0.265479742,12.59142788,0.05533205,0.322612271,434.565,408.357,434.1776471,160,0,0.323308106,-0.32490557,0.32490557,0.323308106,1.032258065,1.774193548,2.483870968,32.13347463,9.95399767,2.167642,-2.190107701,2.277159129,-2.311499837,7.095798614,-0.115032518,1.454050544,1208.601803,21.79431797,17.56716166,18.38365824,15.02920844,10.41733023,11.29698305,7.692959099,8.672231407,5.545378125,6.48254628,3.601175807,4.428079188,-3.16,16294457.7,21.08654928,9.324519021,4.950272723,184.2737911,15.28474565,0,0,5.907179729,0,5.689743398,10.11132579,4.794537184,0,11.33678588,44.17930974,53.1111617,10.56453347,23.61999867,4.794537184,33.96475332,0,15.28474565,0,32.2280429,11.86154501,86.46569715,0,0,16.32332061,5.687386275,0,11.33678588,22.41989318,4.794537184,0,48.23209307,64.77190357,0,11.03340144,0,89.78,0,9.589074368,0,24.18352036,22.63869376,16.86142031,5.563451492,29.53588708,11.44642984,64.78084399,0,0,1.668841905,30.56338149,8.336044127,4.201375618,0.38453092,17.98534318,1.10571187,4.588104225,0,0.25,31,4,6,0,0,0,2,2,4,4,4,7,8,0,0,0,4,4.7489,126.8618,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
424,RED-RED-10c9212c-33,CCN1CCCC1C1CCCN1C(=O)CCc1c[nH]c2ccccc12,4.002176919,1,2,339.483,3.5758,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97350>,12.93592955,0.343272392,12.93592955,0.343272392,0.904304074,339.483,310.251,339.2310625,134,0,0.222705363,-0.360889856,0.360889856,0.222705363,1.16,1.96,2.84,16.15321708,10.01916826,2.382790188,-2.342734838,2.302686263,-2.477869154,5.839191301,-0.13255363,1.415169232,737.5713186,17.22540387,15.2080884,15.2080884,12.27518825,9.861556036,9.861556036,7.494372252,7.494372252,6.167273681,6.167273681,4.906116181,4.906116181,-1.81,1181481.913,16.64732109,7.203886454,3.197201142,149.7360027,9.883888252,0,0,5.907179729,0,0,9.694446915,0,0,0,25.12283841,56.82343949,42.14902819,0,4.794537184,16.81010466,0,14.78379798,0,57.5323486,19.63426922,36.02576334,0,0,0,0,0,0,52.40892859,11.21535881,0,44.59129681,30.46231185,0,10.90292493,0,39.34,0,4.794537184,0,0,24.41168301,31.44785678,36.75689698,0,6.066367068,46.10347996,0,0,0,21.03390612,1.251132388,2.420638226,0.343272392,9.376919368,8.39808198,5.509382858,0,0.571428571,25,1,4,0,2,2,1,1,2,2,1,4,5,0,2,2,4,3.5758,101.6237,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,RED-RED-10c9212c-34,Cc1ccccc1C(C)NC(C)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,4.002176919,4,3,338.411,2.84242,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F973C0>,12.45210089,-0.365206627,12.45210089,0.060609938,0.576540145,338.411,316.235,338.1742759,130,0,0.323308106,-0.324665458,0.324665458,0.323308106,1.04,1.76,2.52,16.15144435,10.01848347,2.171440057,-2.210445764,2.18059251,-2.391092078,5.957067333,-0.1174858,1.668344197,957.2125386,17.97432702,14.512649,14.512649,11.93556075,8.283033508,8.283033508,6.295368242,6.295368242,4.331756768,4.331756768,2.973913891,2.973913891,-2.86,502325.9156,16.97903685,6.944170909,3.800718811,145.2113915,15.28474565,0,0,5.907179729,0,5.689743398,10.11132579,4.794537184,0,0,24.26546827,50.09721579,11.7292271,17.07524226,4.794537184,22.62796744,0,15.28474565,0,32.85489326,5.316788604,64.07575304,0,0,16.32332061,5.687386275,0,0,21.9169776,4.794537184,6.9237372,31.01621821,47.25910666,0,11.03340144,0,89.78,0,9.589074368,0,23.68060479,16.72078771,0,11.12690298,18.19910121,25.98020854,39.65800559,0,0,0,29.11608405,6.199393162,4.12036042,-0.127160336,13.08553199,0,5.939124053,0,0.263157895,25,4,6,0,0,0,2,1,3,3,4,6,5,0,0,0,3,2.84242,99.7408,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,RED-RED-10c9212c-35,COC1CCC2OCCN(C(=O)c3ccc4[nH]cnc4c3)C2C1,4.002176919,1,4,315.373,1.9714,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97430>,13.00674084,0.060141723,13.00674084,0.060141723,0.919883644,315.373,294.205,315.1582915,122,0,0.25385433,-0.381375224,0.381375224,0.25385433,1.434782609,2.347826087,3.217391304,16.49593271,9.873107309,2.397224569,-2.45200437,2.307671337,-2.564772732,5.971590619,-0.100918065,1.600225107,713.9264337,15.81119031,13.19615785,13.19615785,11.25835149,8.145326734,8.145326734,6.280364986,6.280364986,5.033715479,5.033715479,3.769080715,3.769080715,-1.92,391023.907,14.65834902,5.940202905,2.617169921,134.3280811,19.35761416,0,0,0,5.907179729,0,4.794537184,4.983978521,0,0,0,37.46156607,19.21800544,42.21737708,14.26826309,16.94058116,0,14.86786677,0,37.51223847,20.26143591,30.08987277,0,0,0,0,0,0,59.28625602,9.473725908,0,29.62045354,24.52642128,0,11.03340144,0,67.45,0,4.794537184,0,24.15695333,18.71508986,30.2958663,0,13.43711762,23.09901094,9.967957042,9.473725908,11.39553261,0,22.26625763,0,2.446647579,0.060141723,5.732188287,4.783178837,1.240318878,1.74240112,0.529411765,23,1,6,1,1,2,1,1,2,4,1,6,2,1,1,2,4,1.9714,85.3062,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,RED-RED-10c9212c-36,CCC(C(=O)O)N1CCCC(NC(=O)c2ccc3ccccc3c2)C1,4.002176919,2,3,340.423,2.8972,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F974A0>,12.59057233,-0.78795766,12.59057233,0.012851579,0.877991771,340.423,316.231,340.1786926,132,0,0.320405627,-0.480075198,0.480075198,0.320405627,1.24,2,2.72,16.36841952,10.01181568,2.293423066,-2.359223288,2.178977379,-2.524183402,5.982624066,-0.143517646,1.676487522,774.3802466,17.81119031,14.4426101,14.4426101,12.0797187,8.847095573,8.847095573,6.631763367,6.631763367,4.9122126,4.9122126,3.595610631,3.595610631,-2.4,519458.9399,17.42391434,7.656600621,3.990581717,147.1836314,10.423316,6.041840829,0,0,5.907179729,5.969305288,14.4889841,0,0,0,37.25557254,48.71240384,18.15004873,0,14.69560176,22.64893345,0,10.21669833,0,38.26988373,13.08951281,48.02802097,0,0,5.316788604,0,0,0,47.05611661,4.794537184,0,36.54419074,42.46456948,0,10.77244843,0,69.64,12.01114612,14.69560176,0,11.94902056,18.52902952,30.15884808,0,0,54.28821641,5.316788604,0,0,0,25.93559684,14.5632367,0.639907014,-0.884275687,13.15591706,2.34622613,3.24339195,0,0.4,25,2,5,0,1,1,2,0,2,3,2,5,5,0,1,1,3,2.8972,97.724,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,RED-RED-10c9212c-37,Cc1cccc(C2CCCCN2C(=O)C(C)c2cncnc2)c1C,4.002176919,0,3,323.44,3.95074,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97510>,13.14885488,-0.211189531,13.14885488,0.176301965,0.85893934,323.44,298.24,323.1997624,126,0,0.229961757,-0.335128454,0.335128454,0.229961757,1.208333333,1.958333333,2.708333333,16.15384065,9.888362419,2.317277623,-2.38198962,2.351491522,-2.406013338,5.833648433,-0.135937943,1.894165603,714.0788299,17.10408353,14.69711836,14.69711836,11.59222415,8.707944326,8.707944326,6.725848774,6.725848774,5.242377116,5.242377116,3.579008278,3.579008278,-2.23,350450.1104,16.62160887,7.118487289,3.184201002,143.492739,4.899909731,6.327320075,0,5.907179729,0,0,4.794537184,9.967957042,0,0,18.19910121,56.72403094,24.50189504,11.95974688,4.794537184,5.907179729,0,14.86786677,0,51.99342334,6.544756406,59.17391439,0,0,0,0,0,0,27.31980291,4.794537184,13.8474744,60.39975491,36.92010842,0,0,0,46.09,0,4.794537184,0,17.8669266,0,24.94985114,29.43849617,12.39368714,6.9237372,46.91444238,0,0,0,23.32988871,0,4.764099183,-0.034887566,6.591656989,8.267048015,7.082194672,0,0.45,24,0,4,0,1,1,1,1,2,3,0,4,3,0,1,1,3,3.95074,94.668,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,RED-RED-10c9212c-38,COC(=O)C1CC1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,4.002176919,1,4,327.384,2.078,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97580>,12.49869072,-0.255066168,12.49869072,0.115225314,0.875914017,327.384,306.216,327.1582915,126,0,0.308989284,-0.468773209,0.468773209,0.308989284,1.291666667,2.083333333,2.833333333,16.52465802,9.891174824,2.501845091,-2.318393006,2.417667041,-2.389334649,5.898822265,-0.144605363,1.387662528,776.6618956,16.6814338,13.69615785,13.69615785,11.68587185,8.473532713,8.473532713,6.714993933,6.714993933,5.341135229,5.341135229,3.840077185,3.840077185,-2.37,690476.9333,15.17491097,5.924694888,2.555887649,139.7410001,14.62075121,5.647177221,0,5.907179729,0,5.969305288,9.589074368,4.983978521,0,0,0,42.87655654,30.86942417,18.94560963,14.32593732,22.90988645,0,14.86786677,11.83581209,25.18037091,20.19931035,30.08987277,0,0,0,0,0,0,46.94366214,14.32593732,11.83581209,30.74382241,24.52642128,0,11.03340144,0,75.29,0,9.589074368,0,23.71229711,12.33872767,31.57833328,18.05947325,6.196843572,17.16312037,16.03432411,4.736862954,4.72972277,0,33.48359121,1.176134004,2.21663373,-0.076126905,4.050817084,6.372210833,1.501643046,1.378707561,0.5,24,1,6,1,1,2,0,2,2,4,1,6,3,1,1,2,4,2.078,88.2617,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,RED-RED-10c9212c-39,O=C(Cn1cn[nH]c1=O)NC1CCCCCC1c1ccccc1C(F)(F)F,4.002176919,2,4,382.386,2.8229,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F975F0>,13.45512754,-4.442896533,13.45512754,0.220072279,0.798371078,382.386,361.218,382.1616606,146,0,0.41618618,-0.351201016,0.41618618,0.351201016,1.222222222,1.962962963,2.666666667,19.41318668,9.842737922,2.370686015,-2.285469624,2.396437979,-2.414858775,5.757554128,-0.138024961,1.833950397,843.3725485,19.44094682,14.62890976,14.62890976,12.85919191,8.913117984,8.913117984,6.792946864,6.792946864,4.960128911,4.960128911,3.72136053,3.72136053,-2.58,1090330.05,19.18906502,7.975233114,4.583278562,153.3284813,5.316788604,12.87207648,0,5.907179729,0,11.86604192,9.361636832,9.893218992,18.26992695,0,37.46156607,24.47146181,11.95974688,5.563451492,17.96578233,5.907179729,0,20.08125187,0,56.78490991,0,52.20397191,0,0,11.006532,13.17124514,0,0,26.71348382,17.51559211,0,49.14891714,35.38732553,0,0,0,79.78,35.29642001,22.76031951,0,12.1082079,12.84164325,29.89593159,18.46005421,6.066367068,0,15.51415222,0,41.48115833,0,23.84971643,8.600884438,-0.939940287,-0.837744,5.148497129,0.503508323,-0.222747032,0,0.5,27,2,6,1,0,1,1,1,2,4,2,9,4,1,0,1,3,2.8229,92.0484,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,RED-RED-10c9212c-40,O=C(c1ccc(N2CCCC2)nc1)N1CCCC(c2ccn[nH]2)C1,4.002176919,1,4,325.416,2.4247,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97660>,12.79394306,0.083043745,12.79394306,0.083043745,0.941110565,325.416,302.232,325.1902604,126,0,0.254939902,-0.356623526,0.356623526,0.254939902,1.125,2,2.708333333,16.15298227,9.943158346,2.261836249,-2.319147046,2.262067585,-2.388565287,5.937973903,0.070520888,1.443078695,675.9444998,16.35516038,13.81805854,13.81805854,11.80966309,8.8063991,8.8063991,6.701530427,6.701530427,5.095585603,5.095585603,3.737898827,3.737898827,-2.37,817294.174,15.17491097,6.628798903,3.003204087,141.4243556,9.799819462,5.817862778,0,0,5.907179729,0,9.893218992,4.983978521,5.098681808,0,0,43.8823877,50.18454681,5.563451492,4.794537184,11.72504251,0,20.08125187,0,31.60119254,31.07893535,41.85016784,0,0,4.899909731,5.817862778,0,0,52.16745722,0,0,47.65310921,30.59278835,0,0,0,65.12,0,4.794537184,0,5.907179729,11.48135754,50.53245964,12.84164325,12.39368714,23.09901094,20.08125187,0,0,0,21.52887863,7.068723362,1.803901835,1.416435376,5.905469156,8.079358166,3.697233475,0,0.5,24,1,6,0,2,2,0,2,2,4,1,6,3,0,2,2,4,2.4247,92.1502,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,RED-RED-10c9212c-41,NC(=O)C1Cc2ccccc2CN1CC(=O)N1CCN(c2ncccn2)CC1,4.002176919,1,6,380.452,0.0374,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F976D0>,12.8720172,-0.446427972,12.8720172,0.027093674,0.804555891,380.452,356.26,380.196074,146,0,0.236404421,-0.368301023,0.368301023,0.236404421,1,1.678571429,2.357142857,16.15627887,9.933364532,2.325280804,-2.380849665,2.230393335,-2.549093359,5.829551404,-0.134737963,1.38438442,850.7842333,19.50986092,15.69846445,15.69846445,13.61419354,9.514914414,9.514914414,7.21261035,7.21261035,5.479995141,5.479995141,3.908018797,3.908018797,-3,3268862.849,18.36734694,7.935,3.817558299,163.507988,15.53348694,0,0,17.76269874,0,0,14.4889841,9.967957042,0,0,24.26546827,23.61409167,45.11746917,12.58659724,9.589074368,17.76269874,0,19.7677765,5.733667477,19.00741886,37.62369176,53.85242547,0,0,10.63357721,5.948339281,0,0,70.34775882,22.5546524,0,11.12690298,42.72552249,0,0,0,95.66,6.041840829,9.589074368,0,18.35911586,45.09294293,11.12690298,0,18.46005421,34.06528774,14.86786677,5.733667477,0,0,39.2002404,0,7.908141815,0.33670266,9.35426527,3.994009772,3.373306754,0,0.4,28,2,8,0,2,2,1,1,2,6,1,8,4,0,1,1,4,0.0374,104.3634,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,RED-RED-10c9212c-42,CC1C(=O)NCCN1C(=O)CCCc1c[nH]c2ccccc12,4.002176919,2,2,299.374,1.8375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000025B97F97740>,12.28426013,-0.352464112,12.28426013,0.059047582,0.904452055,299.374,278.206,299.1633769,116,0,0.242083629,-0.360890076,0.360890076,0.242083629,1.363636364,2.181818182,3.045454545,16.16202427,10.06054605,2.280627359,-2.324450205,2.195059665,-2.553317633,5.881833079,-0.142059904,1.563230066,692.0238081,15.52673326,12.7633457,12.7633457,10.6647038,7.787667858,7.787667858,5.767184504,5.767184504,4.330911593,4.330911593,3.035258103,3.035258103,-2.3,157268.2719,14.62951645,6.216005475,2.838795438,129.233616,15.20067686,6.041840829,0,11.81435946,0,0,9.589074368,0,0,0,18.19910121,31.39519901,36.61010294,0,9.589074368,22.71728439,0,15.20067686,0,32.2280429,13.08951281,36.02576334,0,0,5.316788604,0,0,0,40.82960135,16.00989599,0,25.32883194,30.46231185,0,10.90292493,0,65.2,0,9.589074368,0,17.85620029,19.51033443,18.35834396,10.94967571,11.82364693,18.32957771,22.43350126,0,0,0,28.83386461,4.001102166,2.373135213,0.012425816,7.833867136,4.165601038,2.946670687,0,0.411764706,22,2,5,0,1,1,1,1,2,2,2,5,4,0,1,1,3,1.8375,85.4214,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
